dataset,seed,r,c,direction,realized_c,method,prior_mode,balanced_accuracy,worst_class_recall,auprc,macro_f1,minority_precision,minority_recall,auroc,brier,log_loss,ece
blood_transfusion,13,0.2,0.05,majority_to_minority,0.05,xgb_ros,,0.547514619883041,0.3055555555555556,0.3854218823632752,0.5479426779014699,0.3142857142857143,0.3055555555555556,0.613182261208577,0.2408911138772964,0.8748906254768372,0.2334564100081722
blood_transfusion,13,0.2,0.05,majority_to_minority,0.05,xgb_smote,,0.5833333333333334,0.3333333333333333,0.3671045305207358,0.5868297995003523,0.3870967741935484,0.3333333333333333,0.636817738791423,0.2278452515602111,0.834388017654419,0.1876707355678081
blood_transfusion,13,0.2,0.05,majority_to_minority,0.05,tabpfn_none,,0.5562865497076024,0.1388888888888889,0.5311065492777038,0.5472301136363636,0.625,0.1388888888888889,0.7462231968810916,0.1560181677341461,0.5016952753067017,0.0793052179614702
blood_transfusion,13,0.2,0.05,majority_to_minority,0.05,tabpfn_threshold,observed,0.6600877192982456,0.5833333333333334,0.5311065492777038,0.6357455075279261,0.4117647058823529,0.5833333333333334,0.7462231968810916,0.1560181677341461,0.5016952753067017,0.0793052179614702
blood_transfusion,13,0.2,0.05,majority_to_minority,0.05,tabpfn_threshold,oracle,0.6834795321637427,0.6388888888888888,0.5311065492777038,0.6507936507936507,0.4259259259259259,0.6388888888888888,0.7462231968810916,0.1560181677341461,0.5016952753067017,0.0793052179614702
blood_transfusion,13,0.2,0.05,majority_to_minority,0.05,tabpfn_distpfn,observed,0.6557017543859649,0.4166666666666667,0.5311065492777038,0.6684749849306811,0.5555555555555556,0.4166666666666667,0.7462231968810916,0.1650940212765568,0.594047142490983,0.1067023149409421
blood_transfusion,13,0.2,0.05,majority_to_minority,0.05,tabpfn_distpfn,oracle,0.6557017543859649,0.4166666666666667,0.5311065492777038,0.6684749849306811,0.5555555555555556,0.4166666666666667,0.7462231968810916,0.1658220833923138,0.592985668810778,0.106995003754163
blood_transfusion,13,0.2,0.05,majority_to_minority,0.05,tabpfn_distpfn_t,observed,0.6381578947368421,0.4166666666666667,0.5311065492777038,0.6444814553840241,0.4838709677419355,0.4166666666666667,0.7462231968810916,0.1667549415236542,0.5813843756988326,0.1250652236930177
blood_transfusion,13,0.2,0.05,majority_to_minority,0.05,tabpfn_distpfn_t,oracle,0.6293859649122807,0.4166666666666667,0.5311065492777038,0.6329757199322417,0.4545454545454545,0.4166666666666667,0.7462231968810916,0.1680597724660633,0.5861777259098065,0.1334020686485786
blood_transfusion,13,0.2,0.05,majority_to_minority,0.05,tabpfn_downsample,,0.7032163742690059,0.6842105263157895,0.5364669229598542,0.6514447363103657,0.4193548387096774,0.7222222222222222,0.7615740740740741,0.1960083842277526,0.576459527015686,0.1814127051830292
blood_transfusion,13,0.2,0.05,minority_to_majority,0.0526315789473684,xgb_none,,0.5489766081871346,0.1944444444444444,0.3549663571381009,0.5483288166214996,0.3888888888888889,0.1944444444444444,0.606359649122807,0.2129986882209777,0.7772043347358704,0.1823047679662704
blood_transfusion,13,0.2,0.05,minority_to_majority,0.0526315789473684,xgb_weighted,,0.5504385964912281,0.25,0.3530089032490412,0.5527243155326647,0.3461538461538461,0.25,0.6012426900584795,0.2385781854391098,0.860892653465271,0.2365454891448219
blood_transfusion,13,0.2,0.05,minority_to_majority,0.0526315789473684,xgb_ros,,0.5460526315789473,0.25,0.3495604808834114,0.5479204339963833,0.3333333333333333,0.25,0.5863791423001949,0.2482043206691742,0.9008364081382751,0.23868015045921
blood_transfusion,13,0.2,0.05,minority_to_majority,0.0526315789473684,xgb_smote,,0.554093567251462,0.2222222222222222,0.3695029220569369,0.555988737275287,0.3809523809523809,0.2222222222222222,0.6168372319688109,0.2225423753261566,0.7672331929206848,0.1942134804526964
blood_transfusion,13,0.2,0.05,minority_to_majority,0.0526315789473684,tabpfn_none,,0.5745614035087719,0.1666666666666666,0.4547338246428289,0.5738636363636364,0.75,0.1666666666666666,0.7030945419103314,0.1693569719791412,0.5273103713989258,0.1144229304790496
blood_transfusion,13,0.2,0.05,minority_to_majority,0.0526315789473684,tabpfn_threshold,observed,0.635233918128655,0.4722222222222222,0.4547338246428289,0.6299342105263158,0.425,0.4722222222222222,0.7030945419103314,0.1693569719791412,0.5273103713989258,0.1144229304790496
blood_transfusion,13,0.2,0.05,minority_to_majority,0.0526315789473684,tabpfn_threshold,oracle,0.6476608187134503,0.4444444444444444,0.4547338246428289,0.6517974778844344,0.4848484848484848,0.4444444444444444,0.7030945419103314,0.1693569719791412,0.5273103713989258,0.1144229304790496
blood_transfusion,13,0.2,0.05,minority_to_majority,0.0526315789473684,tabpfn_distpfn,observed,0.5855263157894737,0.25,0.4547338246428289,0.5934959349593496,0.5,0.25,0.7030945419103314,0.1793343396942981,0.6030569638346577,0.1278726890972468
blood_transfusion,13,0.2,0.05,minority_to_majority,0.0526315789473684,tabpfn_distpfn,oracle,0.5855263157894737,0.25,0.4547338246428289,0.5934959349593496,0.5,0.25,0.7030945419103314,0.1794158701550748,0.6079172318538208,0.1403966669571767
blood_transfusion,13,0.2,0.05,minority_to_majority,0.0526315789473684,tabpfn_distpfn_t,observed,0.5767543859649122,0.25,0.4547338246428289,0.5828454332552694,0.45,0.25,0.7030945419103314,0.1803018754619529,0.6116137375534506,0.1432205502100998
blood_transfusion,13,0.2,0.05,minority_to_majority,0.0526315789473684,tabpfn_distpfn_t,oracle,0.581140350877193,0.25,0.4547338246428289,0.5881261595547309,0.4736842105263157,0.25,0.7030945419103314,0.1798629220615099,0.6108281735385136,0.1381469086229398
blood_transfusion,13,0.2,0.05,minority_to_majority,0.0526315789473684,tabpfn_downsample,,0.5687134502923976,0.4444444444444444,0.424755351358041,0.5548000647563542,0.3137254901960784,0.4444444444444444,0.6494883040935673,0.210122674703598,0.6062394976615906,0.1799323026339213
blood_transfusion,13,0.2,0.1,majority_to_minority,0.0952380952380952,xgb_none,,0.6089181286549707,0.3055555555555556,0.4406922648440908,0.6209659952350011,0.5238095238095238,0.3055555555555556,0.6743421052631579,0.1840096861124038,0.6516726016998291,0.1532958304633697
blood_transfusion,13,0.2,0.1,majority_to_minority,0.0952380952380952,xgb_weighted,,0.6133040935672515,0.4722222222222222,0.4244718900636658,0.6025706071368171,0.3777777777777777,0.4722222222222222,0.6655701754385965,0.2119491845369339,0.7457437515258789,0.1967789384474357
blood_transfusion,13,0.2,0.1,majority_to_minority,0.0952380952380952,xgb_ros,,0.5891812865497076,0.3888888888888889,0.4014058988720336,0.5874192776847644,0.3684210526315789,0.3888888888888889,0.6587475633528265,0.2209877222776413,0.7532982230186462,0.2023355233172575
blood_transfusion,13,0.2,0.1,majority_to_minority,0.0952380952380952,xgb_smote,,0.6286549707602339,0.3888888888888889,0.3621175728555764,0.6366612111292962,0.4827586206896552,0.3888888888888889,0.6453460038986355,0.2130287140607834,0.7139962911605835,0.1697938943902651
blood_transfusion,13,0.2,0.1,majority_to_minority,0.0952380952380952,tabpfn_none,,0.5138888888888888,0.0277777777777777,0.4926231976127319,0.4604871030726544,1.0,0.0277777777777777,0.7294103313840156,0.1625969409942627,0.4963610768318176,0.0461985436081886
blood_transfusion,13,0.2,0.1,majority_to_minority,0.0952380952380952,tabpfn_threshold,observed,0.6776315789473684,0.5833333333333334,0.4926231976127319,0.6585420021098218,0.4468085106382978,0.5833333333333334,0.7294103313840156,0.1625969409942627,0.4963610768318176,0.0461985436081886
blood_transfusion,13,0.2,0.1,majority_to_minority,0.0952380952380952,tabpfn_threshold,oracle,0.6578947368421053,0.6491228070175439,0.4926231976127319,0.61,0.375,0.6666666666666666,0.7294103313840156,0.1625969409942627,0.4963610768318176,0.0461985436081886
blood_transfusion,13,0.2,0.1,majority_to_minority,0.0952380952380952,tabpfn_distpfn,observed,0.5891812865497076,0.2222222222222222,0.4926231976127319,0.5975282543296203,0.6153846153846154,0.2222222222222222,0.7294103313840156,0.1581063897813638,0.4982193091709501,0.0684702002523882
blood_transfusion,13,0.2,0.1,majority_to_minority,0.0952380952380952,tabpfn_distpfn,oracle,0.6081871345029239,0.2777777777777778,0.4926231976127319,0.6218776258498204,0.5882352941176471,0.2777777777777778,0.7294103313840156,0.1573538757887155,0.4939571247807172,0.0830466974155682
blood_transfusion,13,0.2,0.1,majority_to_minority,0.0952380952380952,tabpfn_distpfn_t,observed,0.631578947368421,0.3333333333333333,0.4926231976127319,0.648711943793911,0.6,0.3333333333333333,0.7294103313840156,0.1573673072609116,0.4946124438434709,0.0712465029026574
blood_transfusion,13,0.2,0.1,majority_to_minority,0.0952380952380952,tabpfn_distpfn_t,oracle,0.631578947368421,0.3333333333333333,0.4926231976127319,0.648711943793911,0.6,0.3333333333333333,0.7294103313840156,0.1578954966978584,0.4952655586694177,0.0577733739194617
blood_transfusion,13,0.2,0.1,majority_to_minority,0.0952380952380952,tabpfn_downsample,,0.5986842105263158,0.5833333333333334,0.4696616692989174,0.5596795860490572,0.3230769230769231,0.5833333333333334,0.6675194931773879,0.2143415361642837,0.6160506010055542,0.2197553787628809
blood_transfusion,13,0.2,0.1,minority_to_majority,0.1052631578947368,xgb_none,,0.6133040935672515,0.3055555555555556,0.4538817603329354,0.6267564402810304,0.55,0.3055555555555556,0.6606968810916181,0.1857342571020126,0.6283230781555176,0.1567269191518426
blood_transfusion,13,0.2,0.1,minority_to_majority,0.1052631578947368,xgb_weighted,,0.5307017543859649,0.3333333333333333,0.425388919625598,0.5274643450369437,0.2790697674418604,0.3333333333333333,0.639985380116959,0.2325975000858307,0.727615475654602,0.2248854919523
blood_transfusion,13,0.2,0.1,minority_to_majority,0.1052631578947368,xgb_ros,,0.5219298245614035,0.3333333333333333,0.4213685602162276,0.5180111618467782,0.2666666666666666,0.3333333333333333,0.6365740740740741,0.2357729524374008,0.7399130463600159,0.2353692062199115
blood_transfusion,13,0.2,0.1,minority_to_majority,0.1052631578947368,xgb_smote,,0.5913742690058479,0.3055555555555556,0.362667810701729,0.5987379106934632,0.44,0.3055555555555556,0.6645955165692007,0.2037151157855987,0.6657568216323853,0.1713565817475318
blood_transfusion,13,0.2,0.1,minority_to_majority,0.1052631578947368,tabpfn_none,,0.5138888888888888,0.0277777777777777,0.5309115457985389,0.4604871030726544,1.0,0.0277777777777777,0.7350146198830408,0.1669509559869766,0.5097667574882507,0.0892539185285568
blood_transfusion,13,0.2,0.1,minority_to_majority,0.1052631578947368,tabpfn_threshold,observed,0.6717836257309941,0.5277777777777778,0.5309115457985389,0.6651785714285714,0.475,0.5277777777777778,0.7350146198830408,0.1669509559869766,0.5097667574882507,0.0892539185285568
blood_transfusion,13,0.2,0.1,minority_to_majority,0.1052631578947368,tabpfn_threshold,oracle,0.6337719298245614,0.4166666666666667,0.5309115457985389,0.6386916835699796,0.46875,0.4166666666666667,0.7350146198830408,0.1669509559869766,0.5097667574882507,0.0892539185285568
blood_transfusion,13,0.2,0.1,minority_to_majority,0.1052631578947368,tabpfn_distpfn,observed,0.6074561403508771,0.25,0.5309115457985389,0.6219204813399464,0.6923076923076923,0.25,0.7350146198830408,0.1625838175096421,0.5236189834896885,0.0990378116207549
blood_transfusion,13,0.2,0.1,minority_to_majority,0.1052631578947368,tabpfn_distpfn,oracle,0.597953216374269,0.2222222222222222,0.5309115457985389,0.6089479438230595,0.7272727272727273,0.2222222222222222,0.7350146198830408,0.1645830813869254,0.5356099254419067,0.1138431659446483
blood_transfusion,13,0.2,0.1,minority_to_majority,0.1052631578947368,tabpfn_distpfn_t,observed,0.6081871345029239,0.2777777777777778,0.5309115457985389,0.6218776258498204,0.5882352941176471,0.2777777777777778,0.7350146198830408,0.1623711952113646,0.5274074672181013,0.1008902114599031
blood_transfusion,13,0.2,0.1,minority_to_majority,0.1052631578947368,tabpfn_distpfn_t,oracle,0.6074561403508771,0.25,0.5309115457985389,0.6219204813399464,0.6923076923076923,0.25,0.7350146198830408,0.1633062759733249,0.5320392947274829,0.1001435565371179
blood_transfusion,13,0.2,0.1,minority_to_majority,0.1052631578947368,tabpfn_downsample,,0.6834795321637427,0.6388888888888888,0.4811566627834018,0.6507936507936507,0.4259259259259259,0.6388888888888888,0.6965155945419104,0.2109162658452987,0.6090198159217834,0.2070323032140731
blood_transfusion,13,0.2,0.2,majority_to_minority,0.1971830985915492,xgb_none,,0.5263157894736842,0.1666666666666666,0.2847705419088198,0.5213358070500927,0.3157894736842105,0.1666666666666666,0.5215643274853801,0.2345074415206909,0.8004837036132812,0.2323987781008084
blood_transfusion,13,0.2,0.2,majority_to_minority,0.1971830985915492,xgb_weighted,,0.472953216374269,0.3055555555555556,0.2880018250732132,0.4693396226415094,0.2115384615384615,0.3055555555555556,0.5203460038986354,0.2783744037151336,0.9299792647361756,0.2870978975792725
blood_transfusion,13,0.2,0.2,majority_to_minority,0.1971830985915492,xgb_ros,,0.4722222222222222,0.2777777777777778,0.2890240495923784,0.4708994708994709,0.2083333333333333,0.2777777777777778,0.5023148148148149,0.2783098518848419,0.922228991985321,0.2919884765148163
blood_transfusion,13,0.2,0.2,majority_to_minority,0.1971830985915492,xgb_smote,,0.506578947368421,0.25,0.2746456315841258,0.506578947368421,0.25,0.25,0.5447124756335283,0.2548667788505554,0.8688173294067383,0.2346284143129984
blood_transfusion,13,0.2,0.2,majority_to_minority,0.1971830985915492,tabpfn_none,,0.5328947368421052,0.0833333333333333,0.3694461530812588,0.5056031641397495,0.6,0.0833333333333333,0.6324317738791422,0.1746770292520523,0.5288031101226807,0.0979000437259674
blood_transfusion,13,0.2,0.2,majority_to_minority,0.1971830985915492,tabpfn_threshold,observed,0.5555555555555556,0.4444444444444444,0.3694461530812588,0.5396825396825397,0.2962962962962963,0.4444444444444444,0.6324317738791422,0.1746770292520523,0.5288031101226807,0.0979000437259674
blood_transfusion,13,0.2,0.2,majority_to_minority,0.1971830985915492,tabpfn_threshold,oracle,0.5599415204678363,0.5087719298245614,0.3694461530812588,0.5048104131295982,0.282051282051282,0.6111111111111112,0.6324317738791422,0.1746770292520523,0.5288031101226807,0.0979000437259674
blood_transfusion,13,0.2,0.2,majority_to_minority,0.1971830985915492,tabpfn_distpfn,observed,0.5526315789473685,0.1666666666666666,0.3694461530812588,0.5487438003089682,0.4615384615384615,0.1666666666666666,0.6324317738791422,0.1890639467379631,0.5785548851164376,0.1396280478373235
blood_transfusion,13,0.2,0.2,majority_to_minority,0.1971830985915492,tabpfn_distpfn,oracle,0.577485380116959,0.2777777777777778,0.3694461530812588,0.5833333333333334,0.4166666666666667,0.2777777777777778,0.6324317738791422,0.1942612867252456,0.5803387000587886,0.1365003613818795
blood_transfusion,13,0.2,0.2,majority_to_minority,0.1971830985915492,tabpfn_distpfn_t,observed,0.5628654970760234,0.2222222222222222,0.3694461530812588,0.5658627087198516,0.4210526315789473,0.2222222222222222,0.6324317738791422,0.191001009622372,0.5741853513429493,0.1386266904614257
blood_transfusion,13,0.2,0.2,majority_to_minority,0.1971830985915492,tabpfn_distpfn_t,oracle,0.5387426900584795,0.3055555555555556,0.3694461530812588,0.5383501297447348,0.2972972972972973,0.3055555555555556,0.6324317738791422,0.2001656865746678,0.5886055254435824,0.1367362075299395
blood_transfusion,13,0.2,0.2,majority_to_minority,0.1971830985915492,tabpfn_downsample,,0.6016081871345029,0.5277777777777778,0.3636217211299536,0.5767140468227425,0.3392857142857143,0.5277777777777778,0.626827485380117,0.227981612086296,0.6457498073577881,0.2184494599699974
blood_transfusion,13,0.2,0.2,minority_to_majority,0.1929824561403508,xgb_none,,0.618421052631579,0.3333333333333333,0.4701583724606414,0.6307757226246571,0.5217391304347826,0.3333333333333333,0.6827485380116959,0.1814117431640625,0.6504782438278198,0.1608907386660576
blood_transfusion,13,0.2,0.2,minority_to_majority,0.1929824561403508,xgb_weighted,,0.6337719298245614,0.4166666666666667,0.4696517806061664,0.6386916835699796,0.46875,0.4166666666666667,0.6705653021442495,0.219482421875,0.7791584730148315,0.217447439605991
blood_transfusion,13,0.2,0.2,minority_to_majority,0.1929824561403508,xgb_ros,,0.6432748538011696,0.4444444444444444,0.4744373528735797,0.6459627329192547,0.4705882352941176,0.4444444444444444,0.6630116959064327,0.2201723754405975,0.7589463591575623,0.2246748989323775
blood_transfusion,13,0.2,0.2,minority_to_majority,0.1929824561403508,xgb_smote,,0.6198830409356725,0.3888888888888889,0.4391267094735889,0.6252642367561334,0.4516129032258064,0.3888888888888889,0.6728801169590644,0.2118702679872512,0.7734978199005127,0.1932350267718235
blood_transfusion,13,0.2,0.2,minority_to_majority,0.1929824561403508,tabpfn_none,,0.4912280701754385,0.0,0.5059118570785948,0.4274809160305343,0.0,0.0,0.7506091617933723,0.1642865091562271,0.5169734954833984,0.1056885306040446
blood_transfusion,13,0.2,0.2,minority_to_majority,0.1929824561403508,tabpfn_threshold,observed,0.7331871345029239,0.6944444444444444,0.5059118570785948,0.7005018617451837,0.4901960784313725,0.6944444444444444,0.7506091617933723,0.1642865091562271,0.5169734954833984,0.1056885306040446
blood_transfusion,13,0.2,0.2,minority_to_majority,0.1929824561403508,tabpfn_threshold,oracle,0.6710526315789473,0.5,0.5059118570785948,0.6710526315789473,0.5,0.5,0.7506091617933723,0.1642865091562271,0.5169734954833984,0.1056885306040446
blood_transfusion,13,0.2,0.2,minority_to_majority,0.1929824561403508,tabpfn_distpfn,observed,0.6220760233918129,0.3055555555555556,0.5059118570785948,0.6386630532971996,0.6111111111111112,0.3055555555555556,0.7506091617933723,0.1583633484212806,0.5557257111264017,0.1022460675758861
blood_transfusion,13,0.2,0.2,minority_to_majority,0.1929824561403508,tabpfn_distpfn,oracle,0.6308479532163742,0.3055555555555556,0.5059118570785948,0.6510545905707196,0.6875,0.3055555555555556,0.7506091617933723,0.1616274162547853,0.5748462412406457,0.1256757560528355
blood_transfusion,13,0.2,0.2,minority_to_majority,0.1929824561403508,tabpfn_distpfn_t,observed,0.6176900584795322,0.3055555555555556,0.5059118570785948,0.6326530612244898,0.5789473684210527,0.3055555555555556,0.7506091617933723,0.1577045649639966,0.5643977508579725,0.0925885112996903
blood_transfusion,13,0.2,0.2,minority_to_majority,0.1929824561403508,tabpfn_distpfn_t,oracle,0.6220760233918129,0.3055555555555556,0.5059118570785948,0.6386630532971996,0.6111111111111112,0.3055555555555556,0.7506091617933723,0.1594060283502191,0.5619645003939958,0.1114911938508039
blood_transfusion,13,0.2,0.2,minority_to_majority,0.1929824561403508,tabpfn_downsample,,0.6410818713450293,0.5877192982456141,0.4032315617657888,0.5804398148148148,0.3472222222222222,0.6944444444444444,0.6753167641325536,0.245841845870018,0.6890509128570557,0.2426444735129674
blood_transfusion,13,0.2,0.3,majority_to_minority,0.2962962962962963,xgb_none,,0.6505847953216374,0.3888888888888889,0.3953268505915606,0.6666666666666667,0.5833333333333334,0.3888888888888889,0.6726364522417154,0.1916877031326294,0.6444799900054932,0.1680146378775437
blood_transfusion,13,0.2,0.3,majority_to_minority,0.2962962962962963,xgb_weighted,,0.5942982456140351,0.4166666666666667,0.3699649867861739,0.5894240288859123,0.3658536585365853,0.4166666666666667,0.640229044834308,0.2252188920974731,0.753628671169281,0.2161544849475224
blood_transfusion,13,0.2,0.3,majority_to_minority,0.2962962962962963,xgb_ros,,0.5935672514619883,0.3888888888888889,0.3624837314286269,0.5926618791865307,0.3783783783783784,0.3888888888888889,0.6382797270955165,0.2228738218545913,0.7490100860595703,0.184362657268842
blood_transfusion,13,0.2,0.3,majority_to_minority,0.2962962962962963,xgb_smote,,0.6176900584795322,0.4722222222222222,0.3847184716362907,0.6079545454545454,0.3863636363636363,0.4722222222222222,0.6789717348927875,0.2094053477048874,0.6782193779945374,0.163726409698526
blood_transfusion,13,0.2,0.3,majority_to_minority,0.2962962962962963,tabpfn_none,,0.560672514619883,0.1388888888888889,0.4131579962268079,0.5520767351370917,0.7142857142857143,0.1388888888888889,0.6614278752436648,0.1695401221513748,0.5129135251045227,0.0735957911610603
blood_transfusion,13,0.2,0.3,majority_to_minority,0.2962962962962963,tabpfn_threshold,observed,0.5504385964912281,0.4166666666666667,0.4131579962268079,0.5386109762020399,0.2941176470588235,0.4166666666666667,0.6614278752436648,0.1695401221513748,0.5129135251045227,0.0735957911610603
blood_transfusion,13,0.2,0.3,majority_to_minority,0.2962962962962963,tabpfn_threshold,oracle,0.6089181286549707,0.4122807017543859,0.4131579962268079,0.4994588744588745,0.3020833333333333,0.8055555555555556,0.6614278752436648,0.1695401221513748,0.5129135251045227,0.0735957911610603
blood_transfusion,13,0.2,0.3,majority_to_minority,0.2962962962962963,tabpfn_distpfn,observed,0.6030701754385965,0.25,0.4131579962268079,0.616,0.6428571428571429,0.25,0.6614278752436648,0.1796791241176388,0.5413265505180515,0.1119370333572636
blood_transfusion,13,0.2,0.3,majority_to_minority,0.2962962962962963,tabpfn_distpfn,oracle,0.5716374269005848,0.3888888888888889,0.4131579962268079,0.5668745668745668,0.3333333333333333,0.3888888888888889,0.6614278752436648,0.1930653891477806,0.5626765672992116,0.1166128582868359
blood_transfusion,13,0.2,0.3,majority_to_minority,0.2962962962962963,tabpfn_distpfn_t,observed,0.5994152046783625,0.2777777777777778,0.4131579962268079,0.6103896103896104,0.5263157894736842,0.2777777777777778,0.6614278752436648,0.1816442922333561,0.5396955159500808,0.1099200990192797
blood_transfusion,13,0.2,0.3,majority_to_minority,0.2962962962962963,tabpfn_distpfn_t,oracle,0.5767543859649122,0.4166666666666667,0.4131579962268079,0.5687468290208015,0.3333333333333333,0.4166666666666667,0.6614278752436648,0.2014514208066351,0.5783325505828923,0.1509820497842172
blood_transfusion,13,0.2,0.3,majority_to_minority,0.2962962962962963,tabpfn_downsample,,0.537280701754386,0.4166666666666667,0.3786957751305062,0.5238095238095238,0.2777777777777778,0.4166666666666667,0.6214668615984407,0.2255403101444244,0.6391649842262268,0.231280151506265
blood_transfusion,13,0.2,0.3,minority_to_majority,0.2982456140350877,xgb_none,,0.5789473684210527,0.1666666666666666,0.5385524774690906,0.5792235996742376,0.8571428571428571,0.1666666666666666,0.7084551656920077,0.1713126599788665,0.6616906523704529,0.1585627975687384
blood_transfusion,13,0.2,0.3,minority_to_majority,0.2982456140350877,xgb_weighted,,0.5592105263157895,0.25,0.4223986658953981,0.5625,0.375,0.25,0.6753167641325537,0.2018826752901077,0.7791501879692078,0.2076974280302723
blood_transfusion,13,0.2,0.3,minority_to_majority,0.2982456140350877,xgb_ros,,0.5599415204678362,0.2777777777777778,0.4479958777573184,0.5630296610169492,0.3571428571428571,0.2777777777777778,0.6714181286549709,0.1988330781459808,0.7599363327026367,0.1974117948239048
blood_transfusion,13,0.2,0.3,minority_to_majority,0.2982456140350877,xgb_smote,,0.5716374269005848,0.2222222222222222,0.4630107740023533,0.5760446108013139,0.4705882352941176,0.2222222222222222,0.7016325536062379,0.1817359179258346,0.6042499542236328,0.1467481279869874
blood_transfusion,13,0.2,0.3,minority_to_majority,0.2982456140350877,tabpfn_none,,0.5,0.0,0.5730802206121198,0.4318181818181818,0.0,0.0,0.7810672514619883,0.1724638640880584,0.5229873657226562,0.1193601873020331
blood_transfusion,13,0.2,0.3,minority_to_majority,0.2982456140350877,tabpfn_threshold,observed,0.7361111111111112,0.6388888888888888,0.5730802206121198,0.7227997227997228,0.5476190476190477,0.6388888888888888,0.7810672514619883,0.1724638640880584,0.5229873657226562,0.1193601873020331
blood_transfusion,13,0.2,0.3,minority_to_majority,0.2982456140350877,tabpfn_threshold,oracle,0.6871345029239766,0.4444444444444444,0.5730802206121198,0.7083333333333333,0.6666666666666666,0.4444444444444444,0.7810672514619883,0.1724638640880584,0.5229873657226562,0.1193601873020331
blood_transfusion,13,0.2,0.3,minority_to_majority,0.2982456140350877,tabpfn_distpfn,observed,0.5884502923976608,0.1944444444444444,0.5730802206121198,0.5947712418300654,0.7777777777777778,0.1944444444444444,0.7810672514619883,0.156854731314304,0.504833546173549,0.1109710924086249
blood_transfusion,13,0.2,0.3,minority_to_majority,0.2982456140350877,tabpfn_distpfn,oracle,0.5277777777777778,0.0555555555555555,0.5730802206121198,0.4877460827641623,1.0,0.0555555555555555,0.7810672514619883,0.1703581923937987,0.5597758551655677,0.1454135767639363
blood_transfusion,13,0.2,0.3,minority_to_majority,0.2982456140350877,tabpfn_distpfn_t,observed,0.6023391812865497,0.2222222222222222,0.5730802206121198,0.6148579253680246,0.8,0.2222222222222222,0.7810672514619883,0.1533383940128167,0.5154020557153122,0.1163902721687556
blood_transfusion,13,0.2,0.3,minority_to_majority,0.2982456140350877,tabpfn_distpfn_t,oracle,0.5328947368421052,0.0833333333333333,0.5730802206121198,0.5056031641397495,0.6,0.0833333333333333,0.7810672514619883,0.1650018607384958,0.5485844330332103,0.1406169252288922
blood_transfusion,13,0.2,0.3,minority_to_majority,0.2982456140350877,tabpfn_downsample,,0.7076023391812866,0.6929824561403509,0.5205431947883747,0.6572037986897568,0.4262295081967213,0.7222222222222222,0.7569444444444444,0.219816967844963,0.6316720843315125,0.2450726517041524
blood_transfusion,13,0.1,0.0,clean,0.0,xgb_none,,0.5051169590643274,0.0277777777777777,0.3270150405672493,0.4547597995873858,0.3333333333333333,0.0277777777777777,0.6223196881091617,0.213053211569786,0.8740614652633667,0.1945267613232136
blood_transfusion,13,0.1,0.0,clean,0.0,xgb_weighted,,0.533625730994152,0.1111111111111111,0.3533065999051437,0.5163398692810457,0.4444444444444444,0.1111111111111111,0.6202485380116959,0.2136561274528503,0.9403784275054932,0.188096719700843
blood_transfusion,13,0.1,0.0,clean,0.0,xgb_ros,,0.5431286549707602,0.1388888888888889,0.3409790107926103,0.5332604490791355,0.4545454545454545,0.1388888888888889,0.6153752436647173,0.2162235528230667,0.90060955286026,0.184497107664744
blood_transfusion,13,0.1,0.0,clean,0.0,xgb_smote,,0.5255847953216374,0.1388888888888889,0.3244424985400368,0.5157098984171982,0.3333333333333333,0.1388888888888889,0.643396686159844,0.2276833057403564,0.929745614528656,0.2109789862359563
blood_transfusion,13,0.1,0.0,clean,0.0,tabpfn_none,,0.5,0.0,0.5228628678683438,0.4318181818181818,0.0,0.0,0.7727826510721247,0.1835471540689468,0.5757924914360046,0.1580547625819842
blood_transfusion,13,0.1,0.0,clean,0.0,tabpfn_threshold,observed,0.7068713450292398,0.6944444444444444,0.5228628678683438,0.6649524700015583,0.4385964912280701,0.6944444444444444,0.7727826510721247,0.1835471540689468,0.5757924914360046,0.1580547625819842
blood_transfusion,13,0.1,0.0,clean,0.0,tabpfn_threshold,oracle,0.7068713450292398,0.6944444444444444,0.5228628678683438,0.6649524700015583,0.4385964912280701,0.6944444444444444,0.7727826510721247,0.1835471540689468,0.5757924914360046,0.1580547625819842
blood_transfusion,13,0.1,0.0,clean,0.0,tabpfn_distpfn,observed,0.5423976608187134,0.1111111111111111,0.5228628678683438,0.5249298705999457,0.5714285714285714,0.1111111111111111,0.7727826510721247,0.1705555013861823,0.577634031031965,0.1491517207075127
blood_transfusion,13,0.1,0.0,clean,0.0,tabpfn_distpfn,oracle,0.5423976608187134,0.1111111111111111,0.5228628678683438,0.5249298705999457,0.5714285714285714,0.1111111111111111,0.7727826510721247,0.1705555013861823,0.577634031031965,0.1491517207075127
blood_transfusion,13,0.1,0.0,clean,0.0,tabpfn_distpfn_t,observed,0.5657894736842105,0.1666666666666666,0.5228628678683438,0.563505648750428,0.6,0.1666666666666666,0.7727826510721247,0.1710993511132536,0.6598887527631826,0.1470343047345965
blood_transfusion,13,0.1,0.0,clean,0.0,tabpfn_distpfn_t,oracle,0.5657894736842105,0.1666666666666666,0.5228628678683438,0.563505648750428,0.6,0.1666666666666666,0.7727826510721247,0.1710993511132536,0.6598887527631826,0.1470343047345965
